audio interface opened
hw_params allocated
hw_params initialized
hw_params access setted
hw_params format setted
hw_params rate setted
hw_params channels setted
change volume times :8
audio interface prepared: 16, length - 96000
freq:240,amplitude,vol,theta 
240,32503,8000,25 
240,32470,8000,25 
240,32470,8000,25 
240,27714,1000,26 
240,29940,1000,26 
240,32240,1000,26 
240,32211,1000,26 
240,32206,1000,26 
240,32240,1000,26 
240,22989,2000,26 
240,11020,2000,26 
240,32275,2000,26 
240,32302,2000,26 
240,32273,2000,26 
240,32270,2000,26 
240,28460,3000,26 
240,30329,3000,26 
240,32352,3000,26 
240,32320,3000,26 
240,32321,3000,26 
240,32355,3000,26 
240,22969,4000,26 
240,12911,4000,26 
240,32367,4000,26 
240,32398,4000,26 
240,32364,4000,26 
240,32365,4000,26 
240,28210,5000,26 
240,30686,5000,26 
240,32431,5000,26 
240,32399,5000,26 
240,32398,5000,26 
240,32431,5000,26 
240,21739,6000,26 
240,10948,6000,26 
240,32428,6000,26 
240,32460,6000,26 
240,32428,6000,26 
240,32427,6000,26 
240,27829,7000,26 
240,30508,7000,26 
240,32481,7000,26 
240,32448,7000,26 
240,32450,7000,26 
240,32480,7000,26 
240,23188,8000,26 
240,14002,8000,26 
240,32471,8000,26 
240,32501,8000,26 
240,32471,8000,26 
240,32470,8000,26 
240,28681,1000,27 
240,30209,1000,27 
240,32240,1000,27 
240,32208,1000,27 
240,32209,1000,27 
240,32237,1000,27 
240,23627,2000,27 
240,14071,2000,27 
240,32269,2000,27 
240,32304,2000,27 
240,32272,2000,27 
240,32271,2000,27 
240,28568,3000,27 
240,30487,3000,27 
240,32353,3000,27 
240,32324,3000,27 
240,32322,3000,27 
240,32354,3000,27 
240,23115,4000,27 
240,13914,4000,27 
240,32367,4000,27 
240,32397,4000,27 
240,32367,4000,27 
240,32367,4000,27 
240,28326,5000,27 
240,30687,5000,27 
240,32433,5000,27 
240,32400,5000,27 
240,32400,5000,27 
240,32432,5000,27 
240,23633,6000,27 
240,13808,6000,27 
240,32426,6000,27 
240,32460,6000,27 
240,32427,6000,27 
240,32425,6000,27 
240,28244,7000,27 
240,30806,7000,27 
240,32482,7000,27 
240,32450,7000,27 
240,32449,7000,27 
240,32481,7000,27 
240,22483,8000,27 
240,13424,8000,27 
240,32470,8000,27 
240,32503,8000,27 
240,32470,8000,27 
240,32471,8000,27 
240,28142,1000,28 
240,30765,1000,28 
240,32242,1000,28 
240,32208,1000,28 
240,32208,1000,28 
240,32244,1000,28 
240,23362,2000,28 
240,14486,2000,28 
240,32273,2000,28 
240,32304,2000,28 
240,32271,2000,28 
240,32272,2000,28 
240,28731,3000,28 
240,30742,3000,28 
240,32357,3000,28 
240,32323,3000,28 
240,32325,3000,28 
240,32356,3000,28 
240,23189,4000,28 
240,13161,4000,28 
240,32367,4000,28 
240,32398,4000,28 
240,32363,4000,28 
240,32366,4000,28 
240,28608,5000,28 
240,30841,5000,28 
240,32432,5000,28 
240,32400,5000,28 
240,32399,5000,28 
240,32433,5000,28 
240,22849,6000,28 
240,13185,6000,28 
240,32427,6000,28 
240,32458,6000,28 
240,32426,6000,28 
240,32427,6000,28 
240,28581,7000,28 
240,30566,7000,28 
240,32482,7000,28 
240,32450,7000,28 
240,32449,7000,28 
240,32481,7000,28 
240,23452,8000,28 
240,12917,8000,28 
240,32471,8000,28 
240,32503,8000,28 
240,32470,8000,28 
240,32469,8000,28 
240,28580,1000,29 
240,30445,1000,29 
240,32242,1000,29 
240,32212,1000,29 
240,32211,1000,29 
240,32241,1000,29 
240,22691,2000,29 
240,13335,2000,29 
240,32272,2000,29 
240,32309,2000,29 
240,32273,2000,29 
240,32275,2000,29 
240,28191,3000,29 
240,30724,3000,29 
240,32355,3000,29 
240,32323,3000,29 
240,32323,3000,29 
240,32357,3000,29 
240,22866,4000,29 
240,13492,4000,29 
240,32367,4000,29 
240,32400,4000,29 
240,32367,4000,29 
240,32366,4000,29 
240,27995,5000,29 
240,30403,5000,29 
240,32433,5000,29 
240,32402,5000,29 
240,32400,5000,29 
240,32433,5000,29 
240,22256,6000,29 
240,10491,6000,29 
240,32427,6000,29 
240,32459,6000,29 
240,32427,6000,29 
240,32427,6000,29 
240,28155,7000,29 
240,30284,7000,29 
240,32482,7000,29 
240,32449,7000,29 
240,32451,7000,29 
240,32482,7000,29 
240,22020,8000,29 
240,11045,8000,29 
240,32469,8000,29 
240,32503,8000,29 
240,32471,8000,29 
240,32470,8000,29 
240,28241,1000,30 
240,30184,1000,30 
240,32239,1000,30 
240,32207,1000,30 
240,32207,1000,30 
240,32240,1000,30 
240,22337,2000,30 
240,11486,2000,30 
240,32273,2000,30 
240,32302,2000,30 
240,32273,2000,30 
240,32271,2000,30 
240,28400,3000,30 
240,30076,3000,30 
240,32356,3000,30 
240,32323,3000,30 
240,32323,3000,30 
240,32355,3000,30 
240,22230,4000,30 
240,12509,4000,30 
240,32364,4000,30 
240,32398,4000,30 
240,32368,4000,30 
240,32366,4000,30 
240,28604,5000,30 
240,30152,5000,30 
240,32432,5000,30 
240,32402,5000,30 
240,32401,5000,30 
240,32432,5000,30 
240,21896,6000,30 
240,11934,6000,30 
240,32426,6000,30 
240,32458,6000,30 
240,32426,6000,30 
240,32427,6000,30 
240,28105,7000,30 
240,30335,7000,30 
240,32483,7000,30 
240,32450,7000,30 
240,32450,7000,30 
240,32482,7000,30 
240,21757,8000,30 
240,9314,8000,30 
240,32472,8000,30 
240,32503,8000,30 
240,32471,8000,30 
240,32470,8000,30 
240,28377,1000,31 
240,29940,1000,31 
240,32242,1000,31 
240,32207,1000,31 
240,32208,1000,31 
240,32241,1000,31 
240,22494,2000,31 
240,10893,2000,31 
240,32274,2000,31 
240,32303,2000,31 
240,32271,2000,31 
240,32274,2000,31 
240,28277,3000,31 
240,30217,3000,31 
240,32354,3000,31 
240,32324,3000,31 
240,32325,3000,31 
240,32355,3000,31 
240,22315,4000,31 
240,10821,4000,31 
240,32367,4000,31 
240,32398,4000,31 
240,32365,4000,31 
240,32367,4000,31 
240,28324,5000,31 
240,30199,5000,31 
240,32434,5000,31 
240,32400,5000,31 
240,32400,5000,31 
240,32433,5000,31 
240,22234,6000,31 
240,10044,6000,31 
240,32426,6000,31 
240,32459,6000,31 
240,32427,6000,31 
240,32427,6000,31 
240,28197,7000,31 
240,30264,7000,31 
240,32482,7000,31 
240,32450,7000,31 
240,32450,7000,31 
240,32483,7000,31 
240,21573,8000,31 
240,9762,8000,31 
240,32471,8000,31 
240,32503,8000,31 
240,32471,8000,31 
240,32471,8000,31 
240,28287,1000,32 
240,30270,1000,32 
240,32239,1000,32 
240,32210,1000,32 
240,32209,1000,32 
240,32244,1000,32 
240,22102,2000,32 
240,11465,2000,32 
240,32273,2000,32 
240,32302,2000,32 
240,32272,2000,32 
240,32275,2000,32 
240,28241,3000,32 
240,30260,3000,32 
240,32357,3000,32 
240,32324,3000,32 
240,32320,3000,32 
240,32356,3000,32 
240,22646,4000,32 
240,12182,4000,32 
240,32369,4000,32 
240,32397,4000,32 
240,32365,4000,32 
240,32365,4000,32 
240,28601,5000,32 
240,30470,5000,32 
240,32432,5000,32 
240,32399,5000,32 
240,32401,5000,32 
240,32434,5000,32 
240,22855,6000,32 
240,11309,6000,32 
240,32429,6000,32 
240,32460,6000,32 
240,32427,6000,32 
240,32427,6000,32 
240,28299,7000,32 
240,30211,7000,32 
240,32482,7000,32 
240,32450,7000,32 
240,32451,7000,32 
240,32482,7000,32 
240,21834,8000,32 
240,9787,8000,32 
240,32472,8000,32 
240,32504,8000,32 
240,32472,8000,32 
240,32469,8000,32 
240,28722,1000,33 
240,29953,1000,33 
240,32240,1000,33 
240,32212,1000,33 
240,32210,1000,33 
240,32242,1000,33 
240,22099,2000,33 
240,11460,2000,33 
240,32275,2000,33 
240,32305,2000,33 
240,32275,2000,33 
240,32274,2000,33 
240,27962,3000,33 
240,30465,3000,33 
240,32357,3000,33 
240,32326,3000,33 
240,32324,3000,33 
240,32356,3000,33 
240,22059,4000,33 
240,10485,4000,33 
240,32369,4000,33 
240,32400,4000,33 
240,32367,4000,33 
240,32366,4000,33 
240,28130,5000,33 
240,30628,5000,33 
240,32433,5000,33 
240,32401,5000,33 
240,32400,5000,33 
240,32434,5000,33 
240,22850,6000,33 
240,13227,6000,33 
240,32427,6000,33 
240,32460,6000,33 
240,32428,6000,33 
240,32427,6000,33 
240,28480,7000,33 
240,30797,7000,33 
240,32482,7000,33 
240,32450,7000,33 
240,32451,7000,33 
240,32482,7000,33 
240,22939,8000,33 
240,12800,8000,33 
240,32472,8000,33 
240,32504,8000,33 
240,32470,8000,33 
240,32473,8000,33 
240,28677,1000,34 
240,30089,1000,34 
240,32238,1000,34 
240,32208,1000,34 
240,32210,1000,34 
240,32241,1000,34 
240,22478,2000,34 
240,13510,2000,34 
240,32271,2000,34 
240,32304,2000,34 
240,32274,2000,34 
240,32274,2000,34 
240,29143,3000,34 
240,30234,3000,34 
240,32356,3000,34 
240,32322,3000,34 
240,32323,3000,34 
240,32356,3000,34 
240,23187,4000,34 
240,14191,4000,34 
240,32369,4000,34 
240,32400,4000,34 
240,32369,4000,34 
240,32368,4000,34 
240,28758,5000,34 
240,30342,5000,34 
240,32433,5000,34 
240,32401,5000,34 
240,32401,5000,34 
240,32433,5000,34 
240,22863,6000,34 
240,13275,6000,34 
240,32428,6000,34 
240,32459,6000,34 
240,32428,6000,34 
240,32428,6000,34 
240,28278,7000,34 
240,30482,7000,34 
240,32482,7000,34 
240,32450,7000,34 
240,32448,7000,34 
240,32483,7000,34 
240,23506,8000,34 
240,12713,8000,34 
240,32471,8000,34 
240,32504,8000,34 
240,32471,8000,34 
240,32471,8000,34 
240,28285,1000,35 
240,30718,1000,35 
240,32238,1000,35 
240,32208,1000,35 
240,32209,1000,35 
240,32241,1000,35 
240,22362,2000,35 
240,12726,2000,35 
240,32273,2000,35 
240,32304,2000,35 
240,32274,2000,35 
240,32274,2000,35 
240,28904,3000,35 
240,30427,3000,35 
240,32357,3000,35 
240,32325,3000,35 
240,32324,3000,35 
240,32356,3000,35 
240,23113,4000,35 
240,12878,4000,35 
240,32367,4000,35 
240,32400,4000,35 
240,32366,4000,35 
240,32369,4000,35 
240,28051,5000,35 
240,30326,5000,35 
240,32434,5000,35 
240,32403,5000,35 
240,32403,5000,35 
240,32434,5000,35 
240,23231,6000,35 
240,12584,6000,35 
240,32428,6000,35 
240,32460,6000,35 
240,32428,6000,35 
240,32427,6000,35 
240,28235,7000,35 
240,30759,7000,35 
240,32483,7000,35 
240,32452,7000,35 
240,32451,7000,35 
240,32482,7000,35 
240,22977,8000,35 
240,12309,8000,35 
240,32470,8000,35 
240,32504,8000,35 
240,32472,8000,35 
240,32472,8000,35 
240,28392,1000,36 
240,30377,1000,36 
240,32244,1000,36 
240,32211,1000,36 
240,32207,1000,36 
240,32239,1000,36 
240,22930,2000,36 
240,12991,2000,36 
240,32276,2000,36 
240,32306,2000,36 
240,32276,2000,36 
240,32276,2000,36 
240,27682,3000,36 
240,30491,3000,36 
240,32357,3000,36 
240,32325,3000,36 
240,32323,3000,36 
240,32356,3000,36 
240,21675,4000,36 
240,11326,4000,36 
240,32367,4000,36 
240,32399,4000,36 
240,32368,4000,36 
240,32369,4000,36 
240,28083,5000,36 
240,30314,5000,36 
240,32434,5000,36 
240,32402,5000,36 
240,32401,5000,36 
240,32434,5000,36 
240,22092,6000,36 
240,11776,6000,36 
240,32428,6000,36 
240,32429,6000,36 
240,32460,6000,36 
240,32429,6000,36 
240,28211,7000,36 
240,30368,7000,36 
240,32484,7000,36 
240,32451,7000,36 
240,32451,7000,36 
240,32483,7000,36 
240,22316,8000,36 
240,11038,8000,36 
240,32471,8000,36 
240,32503,8000,36 
240,32472,8000,36 
240,32472,8000,36 
240,27899,1000,37 
240,30510,1000,37 
240,32239,1000,37 
240,32210,1000,37 
240,32208,1000,37 
240,32239,1000,37 
240,22240,2000,37 
240,12750,2000,37 
240,32274,2000,37 
240,32307,2000,37 
240,32275,2000,37 
240,32275,2000,37 
240,28426,3000,37 
240,30166,3000,37 
240,32356,3000,37 
240,32326,3000,37 
240,32326,3000,37 
240,32358,3000,37 
240,22032,4000,37 
240,12884,4000,37 
240,32369,4000,37 
240,32399,4000,37 
240,32366,4000,37 
240,32369,4000,37 
240,28635,5000,37 
240,30240,5000,37 
240,32433,5000,37 
240,32403,5000,37 
240,32402,5000,37 
240,32433,5000,37 
240,22962,6000,37 
240,12454,6000,37 
240,32428,6000,37 
240,32459,6000,37 
240,32429,6000,37 
240,32426,6000,37 
240,28482,7000,37 
240,30447,7000,37 
240,32482,7000,37 
240,32450,7000,37 
240,32451,7000,37 
240,32483,7000,37 
240,23676,8000,37 
240,11842,8000,37 
240,32472,8000,37 
240,32503,8000,37 
240,32472,8000,37 
240,32471,8000,37 
240,28311,1000,38 
240,30025,1000,38 
240,32239,1000,38 
240,32206,1000,38 
240,32209,1000,38 
240,32241,1000,38 
240,22148,2000,38 
240,10515,2000,38 
240,32275,2000,38 
240,32306,2000,38 
240,32273,2000,38 
240,32275,2000,38 
240,27861,3000,38 
240,30226,3000,38 
240,32356,3000,38 
240,32325,3000,38 
240,32323,3000,38 
240,32357,3000,38 
240,22820,4000,38 
240,10959,4000,38 
240,32367,4000,38 
240,32401,4000,38 
240,32370,4000,38 
240,32370,4000,38 
240,28144,5000,38 
240,30430,5000,38 
240,32435,5000,38 
240,32402,5000,38 
240,32402,5000,38 
240,32436,5000,38 
240,22068,6000,38 
240,11145,6000,38 
240,32427,6000,38 
240,32459,6000,38 
240,32428,6000,38 
240,32427,6000,38 
240,28190,7000,38 
240,30267,7000,38 
240,32485,7000,38 
240,32450,7000,38 
240,32450,7000,38 
240,32484,7000,38 
240,21752,8000,38 
240,11719,8000,38 
240,32472,8000,38 
240,32504,8000,38 
240,32473,8000,38 
240,32471,8000,38 
240,28597,1000,39 
240,30254,1000,39 
240,32240,1000,39 
240,32211,1000,39 
240,32208,1000,39 
240,32242,1000,39 
240,22382,2000,39 
240,11896,2000,39 
240,32277,2000,39 
240,32305,2000,39 
240,32274,2000,39 
240,32274,2000,39 
240,27689,3000,39 
240,30260,3000,39 
240,32357,3000,39 
240,32326,3000,39 
240,32324,3000,39 
240,32357,3000,39 
240,22149,4000,39 
240,10837,4000,39 
240,32365,4000,39 
240,32399,4000,39 
240,32370,4000,39 
240,32369,4000,39 
240,28707,5000,39 
240,30384,5000,39 
240,32435,5000,39 
240,32400,5000,39 
240,32401,5000,39 
240,32433,5000,39 
240,22778,6000,39 
240,11076,6000,39 
240,32428,6000,39 
240,32460,6000,39 
240,32429,6000,39 
240,32427,6000,39 
240,28211,7000,39 
240,30495,7000,39 
240,32484,7000,39 
240,32452,7000,39 
240,32452,7000,39 
240,32484,7000,39 
240,21658,8000,39 
240,11479,8000,39 
240,32473,8000,39 
240,32505,8000,39 
240,32472,8000,39 
240,32472,8000,39 
240,27648,1000,40 
240,29987,1000,40 
240,32240,1000,40 
240,32212,1000,40 
240,32210,1000,40 
240,32238,1000,40 
240,22132,2000,40 
240,11658,2000,40 
240,32271,2000,40 
240,32308,2000,40 
240,32273,2000,40 
240,32274,2000,40 
240,28242,3000,40 
240,30526,3000,40 
240,32357,3000,40 
240,32324,3000,40 
240,32323,3000,40 
240,32359,3000,40 
240,23486,4000,40 
240,12787,4000,40 
240,32368,4000,40 
240,32401,4000,40 
240,32368,4000,40 
240,32369,4000,40 
240,28065,5000,40 
240,30456,5000,40 
240,32433,5000,40 
240,32402,5000,40 
240,32401,5000,40 
240,32434,5000,40 
240,21912,6000,40 
240,10543,6000,40 
240,32428,6000,40 
240,32460,6000,40 
240,32428,6000,40 
240,32427,6000,40 
240,28581,7000,40 
240,30391,7000,40 
240,32484,7000,40 
240,32453,7000,40 
240,32450,7000,40 
240,32485,7000,40 
240,21733,8000,40 
240,11764,8000,40 
240,32472,8000,40 
240,32505,8000,40 
240,32472,8000,40 
240,32472,8000,40 
240,28227,1000,41 
240,30132,1000,41 
240,32237,1000,41 
240,32209,1000,41 
240,32207,1000,41 
240,32240,1000,41 
240,21490,2000,41 
240,10453,2000,41 
240,32271,2000,41 
240,32306,2000,41 
240,32274,2000,41 
240,32274,2000,41 
240,28299,3000,41 
240,30924,3000,41 
240,32356,3000,41 
240,32328,3000,41 
240,32326,3000,41 
240,32356,3000,41 
240,23674,4000,41 
240,14449,4000,41 
240,32369,4000,41 
240,32398,4000,41 
240,32368,4000,41 
240,32367,4000,41 
240,28725,5000,41 
240,30829,5000,41 
240,32435,5000,41 
240,32403,5000,41 
240,32404,5000,41 
240,32434,5000,41 
240,24069,6000,41 
240,13475,6000,41 
240,32428,6000,41 
240,32461,6000,41 
240,32427,6000,41 
240,32429,6000,41 
240,28176,7000,41 
240,30922,7000,41 
240,32484,7000,41 
240,32452,7000,41 
240,32451,7000,41 
240,32483,7000,41 
240,24002,8000,41 
240,13145,8000,41 
240,32471,8000,41 
240,32505,8000,41 
240,32472,8000,41 
240,32472,8000,41 
240,28709,1000,42 
240,30160,1000,42 
240,32243,1000,42 
240,32208,1000,42 
240,32211,1000,42 
240,32243,1000,42 
240,22928,2000,42 
240,12757,2000,42 
240,32274,2000,42 
240,32310,2000,42 
240,32274,2000,42 
240,32275,2000,42 
240,28327,3000,42 
240,30597,3000,42 
240,32358,3000,42 
240,32324,3000,42 
240,32328,3000,42 
240,32356,3000,42 
240,23217,4000,42 
240,13940,4000,42 
240,32368,4000,42 
240,32401,4000,42 
240,32370,4000,42 
240,32369,4000,42 
240,29004,5000,42 
240,30747,5000,42 
240,32434,5000,42 
240,32403,5000,42 
240,32403,5000,42 
240,32435,5000,42 
240,23125,6000,42 
240,14293,6000,42 
240,32429,6000,42 
240,32461,6000,42 
240,32429,6000,42 
240,32429,6000,42 
240,28359,7000,42 
240,30605,7000,42 
240,32484,7000,42 
240,32451,7000,42 
240,32451,7000,42 
240,32484,7000,42 
240,22399,8000,42 
240,12894,8000,42 
240,32473,8000,42 
240,32505,8000,42 
240,32474,8000,42 
240,32472,8000,42 
240,28557,1000,43 
240,29989,1000,43 
240,32240,1000,43 
240,32209,1000,43 
240,32209,1000,43 
240,32241,1000,43 
240,22873,2000,43 
240,13585,2000,43 
240,32276,2000,43 
240,32309,2000,43 
240,32274,2000,43 
240,32275,2000,43 
240,28186,3000,43 
240,30720,3000,43 
240,32359,3000,43 
240,32327,3000,43 
240,32325,3000,43 
240,32355,3000,43 
240,22487,4000,43 
240,13570,4000,43 
240,32369,4000,43 
240,32402,4000,43 
240,32369,4000,43 
240,32367,4000,43 
240,28765,5000,43 
240,30642,5000,43 
240,32434,5000,43 
240,32403,5000,43 
240,32403,5000,43 
240,32434,5000,43 
240,23252,6000,43 
240,12746,6000,43 
240,32430,6000,43 
240,32461,6000,43 
240,32429,6000,43 
240,32430,6000,43 
240,28269,7000,43 
240,30433,7000,43 
240,32482,7000,43 
240,32452,7000,43 
240,32452,7000,43 
240,32486,7000,43 
240,22309,8000,43 
240,11695,8000,43 
240,32473,8000,43 
240,32506,8000,43 
240,32473,8000,43 
240,32474,8000,43 
240,27918,1000,44 
240,30785,1000,44 
240,32243,1000,44 
240,32216,1000,44 
240,32210,1000,44 
240,32243,1000,44 
240,22702,2000,44 
240,12352,2000,44 
240,32276,2000,44 
240,32308,2000,44 
240,32275,2000,44 
240,32275,2000,44 
240,28660,3000,44 
240,30109,3000,44 
240,32358,3000,44 
240,32327,3000,44 
240,32327,3000,44 
240,32359,3000,44 
240,22829,4000,44 
240,12278,4000,44 
240,32368,4000,44 
240,32403,4000,44 
240,32371,4000,44 
240,32369,4000,44 
240,29123,5000,44 
240,30183,5000,44 
240,32435,5000,44 
240,32403,5000,44 
240,32402,5000,44 
240,32435,5000,44 
240,22455,6000,44 
240,12924,6000,44 
240,32429,6000,44 
240,32461,6000,44 
240,32429,6000,44 
240,32430,6000,44 
240,28723,7000,44 
240,30270,7000,44 
240,32484,7000,44 
240,32452,7000,44 
240,32452,7000,44 
240,32484,7000,44 
240,22716,8000,44 
240,12727,8000,44 
240,32471,8000,44 
240,32505,8000,44 
240,32473,8000,44 
240,32474,8000,44 
240,28371,1000,45 
240,30476,1000,45 
240,32242,1000,45 
240,32212,1000,45 
240,32210,1000,45 
240,32241,1000,45 
240,21693,2000,45 
240,10128,2000,45 
240,32273,2000,45 
240,32307,2000,45 
240,32275,2000,45 
240,32274,2000,45 
240,28280,3000,45 
240,30196,3000,45 
240,32356,3000,45 
240,32329,3000,45 
240,32327,3000,45 
240,32358,3000,45 
240,22744,4000,45 
240,12196,4000,45 
240,32369,4000,45 
240,32401,4000,45 
240,32367,4000,45 
240,32371,4000,45 
240,28219,5000,45 
240,30300,5000,45 
240,32436,5000,45 
240,32404,5000,45 
240,32402,5000,45 
240,32436,5000,45 
240,21620,6000,45 
240,11055,6000,45 
240,32429,6000,45 
240,32462,6000,45 
240,32429,6000,45 
240,32428,6000,45 
240,28269,7000,45 
240,30254,7000,45 
240,32484,7000,45 
240,32452,7000,45 
240,32452,7000,45 
240,32484,7000,45 
240,22589,8000,45 
240,9686,8000,45 
240,32473,8000,45 
240,32505,8000,45 
240,32474,8000,45 
240,32471,8000,45 
240,28290,1000,46 
240,30143,1000,46 
240,32244,1000,46 
240,32212,1000,46 
240,32208,1000,46 
240,32242,1000,46 
240,21925,2000,46 
240,9804,2000,46 
240,32275,2000,46 
240,32305,2000,46 
240,32278,2000,46 
240,32275,2000,46 
240,28145,3000,46 
240,30165,3000,46 
240,32360,3000,46 
240,32326,3000,46 
240,32326,3000,46 
240,32359,3000,46 
240,21638,4000,46 
240,11919,4000,46 
240,32369,4000,46 
240,32401,4000,46 
240,32369,4000,46 
240,32369,4000,46 
240,28718,5000,46 
240,30274,5000,46 
240,32434,5000,46 
240,32404,5000,46 
240,32403,5000,46 
240,32436,5000,46 
240,21977,6000,46 
240,11150,6000,46 
240,32429,6000,46 
240,32461,6000,46 
240,32430,6000,46 
240,32429,6000,46 
240,28471,7000,46 
240,30294,7000,46 
240,32484,7000,46 
240,32452,7000,46 
240,32452,7000,46 
240,32485,7000,46 
240,22111,8000,46 
240,10140,8000,46 
240,32472,8000,46 
240,32505,8000,46 
240,32471,8000,46 
240,32472,8000,46 
240,28354,1000,47 
240,30543,1000,47 
240,32239,1000,47 
240,32216,1000,47 
240,32209,1000,47 
240,32241,1000,47 
240,21885,2000,47 
240,10735,2000,47 
240,32274,2000,47 
240,32307,2000,47 
240,32275,2000,47 
240,32275,2000,47 
240,27706,3000,47 
240,30281,3000,47 
240,32359,3000,47 
240,32325,3000,47 
240,32327,3000,47 
240,32359,3000,47 
240,21869,4000,47 
240,12583,4000,47 
240,32369,4000,47 
240,32404,4000,47 
240,32371,4000,47 
240,32371,4000,47 
240,27914,5000,47 
240,30283,5000,47 
240,32434,5000,47 
240,32403,5000,47 
240,32404,5000,47 
240,32436,5000,47 
240,21715,6000,47 
240,10787,6000,47 
240,32429,6000,47 
240,32462,6000,47 
240,32429,6000,47 
240,32430,6000,47 
240,28248,7000,47 
240,30325,7000,47 
240,32484,7000,47 
240,32452,7000,47 
240,32452,7000,47 
240,32484,7000,47 
240,22619,8000,47 
240,10675,8000,47 
240,32473,8000,47 
240,32505,8000,47 
240,32471,8000,47 
240,32474,8000,47 
240,27659,1000,48 
240,30027,1000,48 
240,32242,1000,48 
240,32214,1000,48 
240,32208,1000,48 
240,32242,1000,48 
240,22523,2000,48 
240,10946,2000,48 
240,32276,2000,48 
240,32308,2000,48 
240,32275,2000,48 
240,32273,2000,48 
240,28037,3000,48 
240,30668,3000,48 
240,32360,3000,48 
240,32326,3000,48 
240,32328,3000,48 
240,32358,3000,48 
240,21934,4000,48 
240,10200,4000,48 
240,32370,4000,48 
240,32402,4000,48 
240,32369,4000,48 
240,32370,4000,48 
240,28572,5000,48 
240,30343,5000,48 
240,32435,5000,48 
240,32404,5000,48 
240,32403,5000,48 
240,32435,5000,48 
240,21627,6000,48 
240,9579,6000,48 
240,32428,6000,48 
240,32463,6000,48 
240,32427,6000,48 
240,32429,6000,48 
240,27906,7000,48 
240,30257,7000,48 
240,32486,7000,48 
240,32452,7000,48 
240,32452,7000,48 
240,32484,7000,48 
240,22483,8000,48 
240,12127,8000,48 
240,32474,8000,48 
240,32505,8000,48 
240,32473,8000,48 
240,32473,8000,48 
240,28229,1000,49 
240,30118,1000,49 
240,32243,1000,49 
240,32209,1000,49 
240,32213,1000,49 
240,32239,1000,49 
240,22137,2000,49 
240,11653,2000,49 
240,32275,2000,49 
240,32306,2000,49 
240,32275,2000,49 
240,32278,2000,49 
240,28014,3000,49 
240,30438,3000,49 
240,32359,3000,49 
240,32327,3000,49 
240,32324,3000,49 
240,32358,3000,49 
240,21923,4000,49 
240,12640,4000,49 
240,32370,4000,49 
240,32402,4000,49 
240,32371,4000,49 
240,32369,4000,49 
240,27797,5000,49 
240,30580,5000,49 
240,32436,5000,49 
240,32401,5000,49 
240,32404,5000,49 
240,32436,5000,49 
240,22150,6000,49 
240,11505,6000,49 
240,32429,6000,49 
240,32462,6000,49 
240,32429,6000,49 
240,32430,6000,49 
240,28248,7000,49 
240,30448,7000,49 
240,32484,7000,49 
240,32452,7000,49 
240,32452,7000,49 
